class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
T,0.406367779,0.735190749,-6.14E-07,0,0.457757086,0.676873624,-0.036069304,0,0.469755471,0.569135308,-0.048097204,0,0.444991708,0.477234185,-0.057330646,0,0.420796067,0.400776893,-0.060466994,0,0.453312695,0.476892084,-0.02868358,0,0.447045267,0.443253636,-0.081151232,0,0.428120285,0.520973086,-0.108081967,0,0.419088989,0.590482712,-0.115922697,0,0.399989665,0.470304638,-0.022777481,0,0.381299645,0.508872271,-0.080702372,0,0.390822321,0.598850071,-0.091975778,0,0.410743833,0.660212636,-0.083863482,0,0.354446054,0.486524761,-0.025238566,0,0.346525073,0.565489054,-0.075829037,0,0.371919125,0.640355766,-0.07428053,0,0.399130553,0.681827307,-0.057887506,0,0.317476541,0.516634107,-0.031363193,0,0.317473084,0.584345639,-0.063156195,0,0.340845913,0.641457617,-0.066304199,0,0.365134388,0.662484288,-0.057391286,0
T,0.403872728,0.73074919,-4.63E-07,0,0.454681516,0.679283142,-0.044187024,0,0.464772999,0.566319287,-0.057674401,0,0.436306685,0.473420411,-0.066563502,0,0.411233336,0.394003272,-0.066578239,0,0.455305308,0.482059658,-0.029272769,0,0.447979599,0.438278794,-0.087555528,0,0.426908374,0.523753703,-0.113271624,0,0.419111967,0.59171325,-0.118872397,0,0.402402759,0.477910846,-0.022841606,0,0.382730573,0.448907077,-0.087194376,0,0.38122642,0.522627234,-0.099622719,0,0.39423421,0.576742768,-0.08903759,0,0.35671708,0.491157562,-0.026517278,0,0.346633554,0.550840735,-0.087592117,0,0.372785479,0.634004891,-0.087060452,0,0.402712971,0.675348639,-0.06704925,0,0.321039557,0.516973555,-0.034220841,0,0.320842147,0.579899371,-0.073422879,0,0.343303382,0.64388901,-0.077381574,0,0.368500233,0.665698886,-0.067465983,0
T,0.40195334,0.73433876,-5.40E-07,0,0.453928798,0.670167089,-0.03638855,0,0.462000906,0.545412838,-0.044721298,0,0.433852375,0.448395163,-0.050755624,0,0.415500581,0.365748405,-0.048463412,0,0.452494532,0.476134658,-0.016776798,0,0.45369184,0.413214773,-0.065282606,0,0.43442595,0.492806971,-0.087511055,0,0.422591031,0.557376087,-0.092627406,0,0.40147987,0.477733672,-0.011873993,0,0.384897739,0.464312464,-0.066390835,0,0.389537603,0.533764958,-0.077883698,0,0.404486835,0.580199301,-0.070250012,0,0.358058453,0.493947148,-0.01637887,0,0.354148865,0.54062885,-0.066851914,0,0.380112857,0.616878569,-0.065434411,0,0.405326426,0.658585787,-0.048354365,0,0.322667599,0.520183504,-0.024927048,0,0.331343114,0.569936872,-0.055251714,0,0.353232801,0.628543973,-0.057681628,0,0.374225706,0.650173366,-0.049107708,0
T,0.414703071,0.727261305,-5.24E-07,0,0.468111843,0.653159738,-0.029128956,0,0.47407043,0.527242601,-0.034952819,0,0.450188339,0.432271779,-0.040875696,0,0.434493631,0.353396893,-0.040152743,0,0.462153375,0.452191055,-0.005145333,0,0.473753661,0.402888417,-0.053353902,0,0.462752968,0.471126735,-0.078099124,0,0.455543637,0.535441756,-0.08460512,0,0.411935598,0.452630639,-0.003334104,0,0.408273131,0.449335873,-0.05782171,0,0.414495647,0.527685463,-0.069887191,0,0.432097971,0.586947024,-0.061850607,0,0.367871344,0.470996052,-0.011026691,0,0.376138538,0.518281877,-0.060443278,0,0.39558351,0.596252084,-0.059508346,0,0.417675704,0.643331707,-0.042406186,0,0.331655353,0.499759138,-0.022324124,0,0.345070541,0.549507856,-0.050432269,0,0.359487236,0.604816556,-0.052743781,0,0.374581039,0.624832869,-0.044174004,0
T,0.417664558,0.728601635,-5.15E-07,0,0.476066411,0.654596508,-0.026537508,0,0.487210214,0.52833873,-0.031247661,0,0.461502492,0.435460627,-0.036546741,0,0.442586631,0.359068811,-0.034955028,0,0.473974347,0.450316429,-0.003311498,0,0.488229513,0.393607765,-0.049149994,0,0.476925671,0.459026158,-0.072473928,0,0.467868894,0.523006797,-0.078423701,0,0.423979819,0.446920455,-0.002882319,0,0.424396545,0.442623615,-0.054565791,0,0.432061523,0.518792093,-0.065756656,0,0.449540585,0.575775921,-0.057832099,0,0.37846005,0.463461787,-0.011592824,0,0.391279459,0.513231397,-0.057867136,0,0.410515219,0.592119813,-0.056083508,0,0.43012175,0.638437808,-0.039442044,0,0.338684946,0.491873026,-0.023884136,0,0.355594248,0.545973241,-0.048702493,0,0.369867027,0.598748088,-0.04984542,0,0.382150024,0.613813698,-0.041486438,0
T,0.415369868,0.734101653,-4.75E-07,0,0.475051165,0.65704453,-0.026212739,0,0.488280296,0.529466152,-0.030367797,0,0.465763748,0.432639122,-0.035664529,0,0.450029552,0.353997529,-0.034728311,0,0.471463591,0.458251804,0.000917313,0,0.491246432,0.394986302,-0.04310615,0,0.482713938,0.454941094,-0.066551588,0,0.471238047,0.518458903,-0.072447538,0,0.422773272,0.457780272,0.001281107,0,0.428138375,0.436889172,-0.04756261,0,0.438219368,0.515862942,-0.059090696,0,0.452994436,0.577547669,-0.05208442,0,0.377767026,0.475522667,-0.007476754,0,0.395814747,0.502867579,-0.054418337,0,0.413125128,0.588796616,-0.051730648,0,0.427646816,0.641738415,-0.033783004,0,0.33613497,0.503615618,-0.019363843,0,0.356182694,0.527540326,-0.04366459,0,0.370390445,0.579231024,-0.040667165,0,0.380258441,0.599382877,-0.029267039,0
T,0.416998744,0.733968496,-4.93E-07,0,0.475763738,0.656496167,-0.027168715,0,0.487121224,0.525584638,-0.031499065,0,0.464874953,0.428426236,-0.036712423,0,0.444145232,0.35152638,-0.035321776,0,0.461108804,0.452481538,-0.002287505,0,0.482824862,0.385838628,-0.047002833,0,0.480751514,0.447019517,-0.0695071,0,0.472419381,0.508077264,-0.07464803,0,0.413108408,0.45578143,-0.002014468,0,0.42592749,0.434538186,-0.051571995,0,0.442080557,0.516349196,-0.061898764,0,0.458240777,0.576840997,-0.054077577,0,0.37048918,0.477140576,-0.010889324,0,0.398633808,0.50347048,-0.058250215,0,0.41916126,0.588439107,-0.054219283,0,0.433265567,0.639947236,-0.035389014,0,0.33261314,0.508106709,-0.023099193,0,0.362010807,0.532298863,-0.047772266,0,0.376764089,0.584724784,-0.044592425,0,0.384212941,0.606046021,-0.033015635,0
T,0.408933699,0.734010458,-4.51E-07,0,0.473226249,0.667164028,-0.020275483,0,0.502473712,0.54463309,-0.022251286,0,0.492747962,0.447900772,-0.026523974,0,0.480226785,0.371954232,-0.02516024,0,0.48508662,0.472317696,0.00248057,0,0.517272592,0.408831626,-0.03811324,0,0.50737077,0.460933983,-0.05825929,0,0.493780613,0.515976548,-0.062602304,0,0.43857348,0.46235469,0.00076003,0,0.458321869,0.44833833,-0.045844588,0,0.460056543,0.528475285,-0.055329766,0,0.467784137,0.592323542,-0.047394868,0,0.394741982,0.469473153,-0.009102249,0,0.422536105,0.505480886,-0.053126723,0,0.428687781,0.59107542,-0.050157182,0,0.436402708,0.647144198,-0.032870445,0,0.354501694,0.487105072,-0.021761984,0,0.383786887,0.526167512,-0.044555645,0,0.390440047,0.581837595,-0.042812701,0,0.395661324,0.607320547,-0.032687716,0
T,0.411679476,0.716935337,-5.09E-07,0,0.472301066,0.64042151,-0.025569104,0,0.490247846,0.516322434,-0.029481743,0,0.474687517,0.420455694,-0.034630477,0,0.465809345,0.3418293,-0.033506725,0,0.478675932,0.452258438,0.003978249,0,0.49426952,0.395542443,-0.039147537,0,0.479427278,0.457432956,-0.062194489,0,0.466562033,0.516066968,-0.068350606,0,0.431027919,0.447300375,0.005335646,0,0.428332567,0.443400681,-0.046307463,0,0.43129769,0.528417945,-0.059117261,0,0.443918645,0.594686151,-0.052080292,0,0.386984378,0.458385319,-0.002480257,0,0.392170012,0.49601239,-0.048841421,0,0.403078705,0.577149332,-0.048231125,0,0.417337984,0.629538894,-0.031831518,0,0.346257299,0.478890508,-0.013562963,0,0.357438087,0.519576311,-0.038223397,0,0.367184162,0.57361865,-0.039084338,0,0.37761271,0.59526962,-0.030144764,0
T,0.404898435,0.719599485,-5.14E-07,0,0.46115616,0.642944276,-0.029457701,0,0.477908194,0.526111066,-0.037600283,0,0.46689558,0.428587139,-0.046345554,0,0.459616721,0.348622948,-0.049217708,0,0.469210535,0.454259515,-0.003012914,0,0.47729221,0.395546347,-0.050325193,0,0.462404132,0.457691073,-0.07668139,0,0.45140323,0.517015994,-0.08451575,0,0.420928746,0.452676564,-0.000609079,0,0.415218979,0.44479692,-0.05535851,0,0.418634027,0.531622708,-0.069632545,0,0.431083918,0.596715093,-0.063588008,0,0.377329856,0.465312898,-0.007350227,0,0.378685772,0.494261056,-0.057867706,0,0.389811754,0.577296734,-0.056876812,0,0.404833883,0.630869687,-0.03936442,0,0.337920338,0.48771441,-0.01738083,0,0.344485581,0.516429842,-0.046192944,0,0.356363386,0.572122276,-0.046253845,0,0.36988166,0.598359048,-0.035595387,0
T,0.408776522,0.711660683,-4.42E-07,0,0.467435807,0.634982049,-0.027135441,0,0.484081298,0.511169076,-0.031943426,0,0.466195345,0.41476059,-0.037748963,0,0.455908,0.336596668,-0.037288122,0,0.474540293,0.450180173,0.001730643,0,0.492279708,0.386571765,-0.043067515,0,0.477313578,0.442200631,-0.066784762,0,0.463728219,0.499522537,-0.073057823,0,0.427363902,0.447551429,0.002908901,0,0.425657719,0.428951383,-0.049956877,0,0.429312974,0.506422758,-0.062939242,0,0.442857683,0.569684744,-0.055814337,0,0.382909864,0.459492594,-0.00528659,0,0.389489949,0.488456488,-0.054648858,0,0.401126653,0.570582867,-0.053796981,0,0.415588737,0.623973608,-0.03635174,0,0.341782898,0.479941666,-0.016684046,0,0.354112506,0.51321429,-0.043504447,0,0.364289761,0.567953229,-0.043290153,0,0.374560058,0.591280878,-0.033164471,0
T,0.416362911,0.718686461,-4.34E-07,0,0.478922069,0.644123793,-0.02077258,0,0.503561854,0.516655207,-0.022768645,0,0.492192268,0.419471085,-0.026968513,0,0.48171103,0.341687232,-0.024955785,0,0.482562959,0.450240701,0.004861521,0,0.510302305,0.382516384,-0.035826929,0,0.503102362,0.430155486,-0.056118421,0,0.490836203,0.482261032,-0.060771149,0,0.436827511,0.446376026,0.002894692,0,0.45422098,0.424509615,-0.043929607,0,0.460122526,0.502577603,-0.053931698,0,0.46928528,0.565043449,-0.046460308,0,0.395214647,0.457942933,-0.007470738,0,0.424228549,0.486437798,-0.051771153,0,0.43225798,0.570442736,-0.048342131,0,0.439362079,0.6237517,-0.030808773,0,0.357735515,0.478992581,-0.020818289,0,0.390451431,0.516170084,-0.043855127,0,0.39596045,0.571820617,-0.042205051,0,0.398179501,0.594361186,-0.032283757,0
T,0.401489645,0.705067396,-4.80E-07,0,0.451451361,0.635476768,-0.034297209,0,0.466429114,0.515357494,-0.043568648,0,0.452436775,0.412963659,-0.052103538,0,0.438201249,0.330185056,-0.053970028,0,0.46335578,0.448309571,-0.00470243,0,0.463374853,0.377517283,-0.052237056,0,0.444190294,0.440821737,-0.077460609,0,0.432385713,0.498850524,-0.084407493,0,0.415751308,0.453870058,-0.00079433,0,0.401665658,0.415962756,-0.056823052,0,0.402961373,0.495590121,-0.072052881,0,0.415396184,0.554724574,-0.065422058,0,0.373007387,0.469203889,-0.006287134,0,0.368656337,0.479270816,-0.060280256,0,0.383998364,0.563987315,-0.060405612,0,0.401717752,0.614507675,-0.041916728,0,0.335244894,0.492512017,-0.015050367,0,0.33940357,0.509609103,-0.047143638,0,0.354068786,0.568709016,-0.047448661,0,0.370329857,0.595665514,-0.035950053,0
T,0.399759561,0.711919069,-3.93E-07,0,0.448313206,0.642369032,-0.03570338,0,0.463217676,0.518493831,-0.043956947,0,0.449286401,0.41688174,-0.051499743,0,0.431763172,0.335967362,-0.051672801,0,0.46208027,0.462687433,-0.002685306,0,0.457682669,0.387296379,-0.050298776,0,0.433824092,0.45240894,-0.075108528,0,0.422327399,0.509118021,-0.081344783,0,0.415745169,0.47217387,0.00056755,0,0.397746503,0.412736893,-0.055140734,0,0.387763143,0.457889497,-0.073160648,0,0.390327603,0.492697775,-0.068779178,0,0.373651713,0.490242839,-0.005934469,0,0.361414969,0.488494068,-0.062477276,0,0.378989041,0.570960104,-0.064782009,0,0.399875462,0.62203455,-0.046554688,0,0.337094694,0.513920724,-0.015665777,0,0.33453387,0.520138383,-0.050227806,0,0.349698156,0.57922399,-0.050217964,0,0.367685884,0.609642506,-0.037924998,0
U,0.411813349,0.89151299,5.00E-07,0,0.474390477,0.843587399,-0.046032254,0,0.514418304,0.748496354,-0.061547529,0,0.482723624,0.65539366,-0.075959377,0,0.425926179,0.597361088,-0.088319615,0,0.507260799,0.595225692,-0.017786402,0,0.50363481,0.470136553,-0.040438559,0,0.492401689,0.393643379,-0.059830144,0,0.481063485,0.32462737,-0.074957311,0,0.458191633,0.576591432,-0.018108141,0,0.461709023,0.443653435,-0.044202197,0,0.460805476,0.362486511,-0.067522138,0,0.458703429,0.291615933,-0.083552271,0,0.411085039,0.59138906,-0.024828568,0,0.406034201,0.47178629,-0.069782302,0,0.408879697,0.536084771,-0.08237613,0,0.408717871,0.601035058,-0.079285748,0,0.365014404,0.629036129,-0.035657369,0,0.361445367,0.532292962,-0.074966662,0,0.373798519,0.563451707,-0.081387214,0,0.381705761,0.611600161,-0.078189917,0
U,0.412908643,0.878804088,4.86E-07,0,0.476528078,0.82876122,-0.045174424,0,0.514688849,0.730401814,-0.058535177,0,0.481589496,0.63754791,-0.070962369,0,0.423712373,0.581771791,-0.081419259,0,0.504833341,0.581351399,-0.013809657,0,0.500595093,0.456616223,-0.033781033,0,0.489367247,0.382510006,-0.051745005,0,0.477916151,0.31506604,-0.066163599,0,0.455740333,0.564738631,-0.013699272,0,0.457601577,0.433430582,-0.037183419,0,0.455250859,0.352535784,-0.059653629,0,0.452123433,0.281599939,-0.075374655,0,0.410100758,0.580983102,-0.020122701,0,0.402706355,0.463722169,-0.063202135,0,0.405941397,0.528207421,-0.076534756,0,0.406742305,0.592080653,-0.074216038,0,0.366277546,0.619807541,-0.030664578,0,0.359423518,0.523055196,-0.069313049,0,0.371433109,0.555371165,-0.076508485,0,0.380695611,0.605164707,-0.074044093,0
U,0.413974494,0.879748702,4.59E-07,0,0.478859395,0.830216587,-0.044606417,0,0.517897844,0.727533042,-0.057082027,0,0.484067202,0.633689165,-0.068305224,0,0.426465929,0.57927531,-0.077580839,0,0.506632447,0.576997817,-0.014586703,0,0.502471149,0.454241097,-0.034529474,0,0.49131304,0.380098194,-0.052203961,0,0.479142159,0.313413292,-0.066154666,0,0.457480043,0.562131345,-0.014056639,0,0.459463418,0.431379676,-0.036954001,0,0.458158374,0.350736946,-0.057949591,0,0.454818398,0.281510592,-0.072449416,0,0.411881953,0.580092192,-0.019999504,0,0.404671311,0.462641299,-0.062717497,0,0.409710109,0.525054336,-0.075599991,0,0.411013842,0.588914335,-0.072911076,0,0.367983252,0.61950314,-0.029988391,0,0.361530334,0.523392081,-0.068889812,0,0.375622541,0.553613424,-0.076485872,0,0.386012763,0.601427615,-0.074136019,0
U,0.425129592,0.86268127,4.73E-07,0,0.492162406,0.811577857,-0.045725085,0,0.528053045,0.715982735,-0.060052175,0,0.494577497,0.627784669,-0.073055409,0,0.436354518,0.575560927,-0.084905379,0,0.500939667,0.56885922,-0.022326062,0,0.493393481,0.445642918,-0.044689823,0,0.481604427,0.374045491,-0.064323053,0,0.467844129,0.307456076,-0.080511704,0,0.453283459,0.557773829,-0.022099748,0,0.449358821,0.424964398,-0.047766566,0,0.445731044,0.346002549,-0.07173422,0,0.440121561,0.275476933,-0.089650743,0,0.410849243,0.578062296,-0.028057544,0,0.396423519,0.461775601,-0.071552791,0,0.410561889,0.523483932,-0.086386554,0,0.419970691,0.586760104,-0.086521998,0,0.369072556,0.619841278,-0.038104922,0,0.359102756,0.523167491,-0.078337491,0,0.377072662,0.551181674,-0.088733613,0,0.391812295,0.598142505,-0.089643836,0
U,0.421409249,0.857296467,5.13E-07,0,0.472741812,0.804214418,-0.051852964,0,0.490674317,0.699771941,-0.068077736,0,0.442095011,0.618541539,-0.081169687,0,0.381475866,0.571043849,-0.09095405,0,0.479612142,0.561873853,-0.022936841,0,0.462931037,0.438720882,-0.04472601,0,0.443977535,0.366079241,-0.062366702,0,0.426058769,0.302243352,-0.075490758,0,0.430696607,0.554884315,-0.018367095,0,0.414999396,0.42710495,-0.043947928,0,0.403300703,0.34480837,-0.066553935,0,0.393934101,0.274777174,-0.081594393,0,0.388069361,0.576267779,-0.020837404,0,0.369826436,0.474594355,-0.064701617,0,0.377286494,0.526586533,-0.08095666,0,0.382940978,0.581599712,-0.080129728,0,0.348955572,0.612130463,-0.027867759,0,0.336282372,0.523913741,-0.064820424,0,0.349452496,0.542277277,-0.07427121,0,0.362189889,0.578638196,-0.073818281,0
U,0.425944716,0.857860208,4.87E-07,0,0.478262097,0.80311209,-0.048555046,0,0.498068571,0.699621916,-0.063091129,0,0.451851219,0.619367361,-0.075022832,0,0.392580301,0.571071506,-0.083735034,0,0.484221816,0.558184624,-0.01806237,0,0.467032045,0.436370939,-0.038004395,0,0.447812557,0.364180118,-0.054813728,0,0.430146933,0.300834298,-0.067887597,0,0.434507489,0.551362693,-0.014575608,0,0.419081628,0.424626052,-0.038037371,0,0.408627093,0.346276879,-0.058920018,0,0.400906175,0.280817479,-0.073119149,0,0.391684651,0.573838651,-0.017986385,0,0.374082148,0.465439469,-0.060384858,0,0.381285161,0.51864475,-0.074715532,0,0.386888683,0.575101972,-0.073122472,0,0.353840292,0.613655031,-0.025705172,0,0.340717345,0.524593592,-0.063099191,0,0.353435606,0.546403825,-0.072045825,0,0.365503311,0.584938049,-0.071105622,0
U,0.429358274,0.848397434,5.51E-07,0,0.487778515,0.80391258,-0.051818013,0,0.519346535,0.712927401,-0.071368806,0,0.477094084,0.638929486,-0.088477343,0,0.417811096,0.59047401,-0.103604555,0,0.494396418,0.565625668,-0.031529237,0,0.484683514,0.446229458,-0.058869354,0,0.469924003,0.373849571,-0.079502136,0,0.455436498,0.307606936,-0.09456595,0,0.445174843,0.555472851,-0.030126406,0,0.43694213,0.425780535,-0.061249848,0,0.428996205,0.345195889,-0.085521378,0,0.421866775,0.274258584,-0.101172529,0,0.401783437,0.574564278,-0.03519379,0,0.389686108,0.467960477,-0.084887624,0,0.397391886,0.53412056,-0.09746249,0,0.402451068,0.594498396,-0.093110219,0,0.361855239,0.61373359,-0.044619963,0,0.351723671,0.52500248,-0.086845189,0,0.36489141,0.560652316,-0.093064323,0,0.375755131,0.607028246,-0.088980876,0
U,0.418065399,0.851473093,5.20E-07,0,0.479102433,0.807469666,-0.044766296,0,0.519268572,0.720237136,-0.061408982,0,0.489977717,0.631284833,-0.076854534,0,0.438670874,0.57398051,-0.090751916,0,0.514177561,0.57569176,-0.02453373,0,0.518402219,0.457696557,-0.048982456,0,0.512069464,0.384119809,-0.068507142,0,0.504167914,0.316907018,-0.083250307,0,0.468547642,0.556513548,-0.02504739,0,0.48017031,0.426526189,-0.051831357,0,0.484966457,0.347622454,-0.073468171,0,0.486854523,0.278585881,-0.088396475,0,0.423082918,0.568083644,-0.031447921,0,0.421045333,0.451189101,-0.075203069,0,0.422452301,0.510737896,-0.086806752,0,0.420798093,0.573397696,-0.083723418,0,0.376688123,0.600864649,-0.041802905,0,0.373085499,0.506258726,-0.079966895,0,0.385462403,0.534586191,-0.086255632,0,0.392996669,0.580937386,-0.083394565,0
U,0.419657588,0.847702324,5.41E-07,0,0.484780431,0.80268091,-0.041295938,0,0.524868369,0.716492653,-0.055546217,0,0.500019193,0.625697613,-0.069339409,0,0.454189181,0.565254271,-0.081653342,0,0.517576814,0.572316527,-0.019189561,0,0.524486303,0.451860964,-0.041837908,0,0.521371901,0.378562272,-0.060926601,0,0.515297472,0.310334146,-0.076029517,0,0.470832825,0.555734098,-0.020093089,0,0.484607905,0.424387813,-0.046939641,0,0.492266715,0.345946789,-0.070270538,0,0.496083677,0.276657164,-0.086888127,0,0.425716162,0.570272326,-0.026665846,0,0.418238252,0.449883014,-0.07084275,0,0.425243855,0.504770219,-0.086062975,0,0.430071682,0.567312837,-0.085848302,0,0.380607903,0.605158806,-0.036706559,0,0.381474167,0.514254093,-0.076958925,0,0.398779154,0.54033196,-0.087679699,0,0.412331313,0.58488524,-0.08823856,0
U,0.426957458,0.844429135,5.08E-07,0,0.494469613,0.799494445,-0.041500323,0,0.538145721,0.7129004,-0.056503423,0,0.516569793,0.621786833,-0.070979901,0,0.470009923,0.562569737,-0.084431738,0,0.521394491,0.567461014,-0.022689449,0,0.527497232,0.449604422,-0.04614142,0,0.523379445,0.377497315,-0.065832198,0,0.516961336,0.310043335,-0.081374913,0,0.475918949,0.551187932,-0.024349993,0,0.488087505,0.418300867,-0.050486043,0,0.496636033,0.34084332,-0.073075704,0,0.501872063,0.271305889,-0.089702994,0,0.431797743,0.566458046,-0.03147281,0,0.427703321,0.446377456,-0.075511135,0,0.439571351,0.501620114,-0.090145461,0,0.446658015,0.565556228,-0.090083919,0,0.385965258,0.603747904,-0.042105626,0,0.387579381,0.51019907,-0.083117336,0,0.407504499,0.535913229,-0.093548119,0,0.421269983,0.582161129,-0.094091907,0
U,0.430356979,0.837171018,4.70E-07,0,0.500223577,0.793749809,-0.036407601,0,0.545461714,0.711202562,-0.049777888,0,0.530011237,0.619392991,-0.063471653,0,0.484223843,0.561505795,-0.076477103,0,0.525674462,0.565419793,-0.021169823,0,0.53395611,0.448956966,-0.044321567,0,0.531146646,0.378758848,-0.064685374,0,0.525188565,0.311346352,-0.081315137,0,0.482222408,0.549085915,-0.024863955,0,0.495611757,0.416673601,-0.050590564,0,0.50605166,0.34045881,-0.074173398,0,0.511845291,0.269958287,-0.092548005,0,0.439544946,0.56382829,-0.033219177,0,0.437616527,0.443417668,-0.07455311,0,0.452269822,0.499140769,-0.088447057,0,0.459577084,0.562388957,-0.089441232,0,0.394555628,0.600112975,-0.044719554,0,0.399292409,0.505814672,-0.083128996,0,0.420071125,0.532788455,-0.092524596,0,0.433084846,0.580666125,-0.09338931,0
U,0.43556127,0.835938156,4.83E-07,0,0.50536412,0.788599133,-0.033898469,0,0.551556587,0.707764089,-0.047334109,0,0.53880465,0.61538291,-0.06165975,0,0.494220644,0.555780053,-0.075055532,0,0.53069073,0.563312054,-0.018829158,0,0.54075557,0.444972217,-0.041953653,0,0.538742959,0.375374377,-0.06180536,0,0.533680737,0.308377445,-0.07782492,0,0.487869084,0.548878193,-0.023827063,0,0.501842439,0.416748106,-0.051412817,0,0.512205541,0.33873263,-0.076562211,0,0.516672671,0.267021269,-0.095567554,0,0.445978642,0.564804971,-0.033138297,0,0.443117321,0.446692348,-0.074902065,0,0.461763442,0.503077805,-0.088511057,0,0.471986562,0.565781534,-0.08888983,0,0.402415007,0.599977791,-0.045394596,0,0.408968389,0.506264806,-0.082618676,0,0.432609737,0.532896399,-0.091191113,0,0.448014438,0.578809202,-0.091416419,0
U,0.43269828,0.83598125,4.33E-07,0,0.502496719,0.784511566,-0.033414479,0,0.54418999,0.697709501,-0.045458861,0,0.529089272,0.603186369,-0.058191236,0,0.479322702,0.549050331,-0.070596479,0,0.520477831,0.556309581,-0.018491773,0,0.524374723,0.436816812,-0.037850112,0,0.519802749,0.368135154,-0.055709563,0,0.513168693,0.3023552,-0.071196638,0,0.47665447,0.542972803,-0.022838974,0,0.482385337,0.410361707,-0.045222007,0,0.490030497,0.335125417,-0.067001887,0,0.494384706,0.266708791,-0.08505059,0,0.435472697,0.559460223,-0.031329799,0,0.430399179,0.436310947,-0.067540683,0,0.44942233,0.490375757,-0.07884004,0,0.459519029,0.553269029,-0.079729706,0,0.392618388,0.596565127,-0.042995527,0,0.392997026,0.496031165,-0.078160778,0,0.41576162,0.523117006,-0.085971586,0,0.430627167,0.573423624,-0.086585648,0
U,0.423790246,0.83129859,4.95E-07,0,0.488969743,0.783006907,-0.040989872,0,0.527380347,0.688027143,-0.053770777,0,0.501605868,0.598658502,-0.065576509,0,0.450830042,0.547676682,-0.076116867,0,0.507424951,0.549361527,-0.020486046,0,0.505891204,0.429841816,-0.039607789,0,0.498489082,0.359003007,-0.056371689,0,0.489380211,0.293894917,-0.070210055,0,0.462794453,0.536587536,-0.020833006,0,0.468907177,0.406484187,-0.041963402,0,0.475047588,0.329739034,-0.061392546,0,0.478012949,0.263567895,-0.07648918,0,0.420806855,0.552838504,-0.026742341,0,0.413641214,0.434715778,-0.06453114,0,0.427070379,0.486480922,-0.077289954,0,0.434803963,0.547935724,-0.077359498,0,0.378050208,0.588374317,-0.036516882,0,0.373951018,0.491237789,-0.071766309,0,0.392460376,0.513291299,-0.080627017,0,0.405313551,0.558880031,-0.081323624,0
U,0.415936112,0.83072567,4.74E-07,0,0.477329284,0.78225261,-0.040649831,0,0.512970388,0.688741624,-0.053668775,0,0.486361325,0.597792208,-0.065633357,0,0.435277909,0.547237873,-0.076150939,0,0.50036037,0.548472226,-0.021540351,0,0.49864918,0.425313413,-0.04079707,0,0.490398049,0.353822947,-0.057628743,0,0.480229199,0.289001286,-0.071439564,0,0.455438346,0.535544157,-0.021492984,0,0.460083991,0.405669332,-0.043035392,0,0.463386267,0.328344464,-0.063339368,0,0.464565158,0.261161566,-0.078972958,0,0.412665665,0.552152157,-0.026673721,0,0.405502468,0.434677303,-0.06282562,0,0.415440679,0.485716403,-0.075039409,0,0.420745045,0.545794427,-0.075010493,0,0.370423406,0.587351024,-0.035709046,0,0.365700036,0.491222888,-0.068616033,0,0.381696939,0.511484861,-0.076468177,0,0.39327088,0.555536628,-0.076608084,0
U,0.411902785,0.825890899,4.60E-07,0,0.468534678,0.772247553,-0.043121416,0,0.500470757,0.6760149,-0.056862909,0,0.47061637,0.587244451,-0.069287762,0,0.417149812,0.535943508,-0.079682067,0,0.491556376,0.539739907,-0.017237701,0,0.488639206,0.420046747,-0.03572157,0,0.479077488,0.350105166,-0.052127045,0,0.469096482,0.287814587,-0.065244153,0,0.445558071,0.529653072,-0.015611882,0,0.444165438,0.403945863,-0.03700044,0,0.442521632,0.327804983,-0.057814173,0,0.441226721,0.263963372,-0.073300898,0,0.403812945,0.546787381,-0.020066485,0,0.392934859,0.436244488,-0.058245268,0,0.399752319,0.480592161,-0.075360499,0,0.404822707,0.536329031,-0.077933915,0,0.363794327,0.578992546,-0.028434938,0,0.354828238,0.488024384,-0.062920071,0,0.369103432,0.505323887,-0.074335195,0,0.382923633,0.547544837,-0.076710641,0
U,0.413549244,0.825996757,4.89E-07,0,0.466427386,0.770581365,-0.044093773,0,0.491218597,0.669428051,-0.057127699,0,0.456617236,0.582716048,-0.068541728,0,0.402103662,0.532366157,-0.077220388,0,0.486260653,0.535498798,-0.012632549,0,0.481378198,0.417147607,-0.028786808,0,0.47187525,0.349117458,-0.043472599,0,0.461941898,0.288745165,-0.055339705,0,0.440104187,0.527197897,-0.010284331,0,0.434483409,0.401973844,-0.030006554,0,0.432797283,0.32546401,-0.049770623,0,0.431681424,0.262170672,-0.06411282,0,0.398621053,0.546303272,-0.01466718,0,0.387397528,0.440217316,-0.053322364,0,0.394510299,0.484112591,-0.072254688,0,0.398840636,0.537076056,-0.075278327,0,0.359199375,0.578337133,-0.022917995,0,0.348917723,0.489204377,-0.057783164,0,0.363122582,0.504987419,-0.070434727,0,0.377034247,0.543841422,-0.07346727,0
